2.377343028252999939e+05 4.534582442492927079e-01
2.377344249047999911e+05 -1.824658793724629954e-02
2.377345469842999883e+05 -1.672338630411390470e-01
2.377346690637999855e+05 2.869422327274606110e-01
2.377347911432999827e+05 5.431755087342617916e-01
2.377349132227999798e+05 1.918347088324847960e-01
2.377350353022999770e+05 -2.799346383165003394e-01
2.377351573817999742e+05 -6.657949844482971558e-02
2.377352794613000005e+05 6.784536591520596849e-01
2.377354015407999977e+05 1.215907452235766240e+00
2.377355236202999949e+05 1.431421069432765814e+00
2.377356456997999921e+05 1.733194011393965228e+00
2.377357677792999893e+05 2.102902852656731714e+00
2.377358898587999865e+05 1.955455778862717597e+00
2.377360119382999837e+05 1.012808097354394476e+00
2.377361340177999809e+05 4.248172283964621876e-01
2.377362560972999781e+05 4.676772879097700897e-01
2.377363781767999753e+05 9.649061865530965676e-01
2.377365002563000016e+05 1.460621737957322308e+00
2.377366223357999988e+05 1.252478126646444645e+00
2.377367444152999960e+05 5.836433953670434605e-01
2.377368664947999932e+05 2.385923454586648743e-02
2.377369885742999904e+05 -5.910556058414837000e-02
2.377371106537999876e+05 -3.329389676975327839e-01
2.377372327332999848e+05 -6.890329082873446476e-01
2.377373548127999820e+05 -7.178725872673353825e-01
2.377374768922999792e+05 -9.189965853996018286e-01
2.377375989717999764e+05 -6.290433909551013114e-01
2.377377210512999736e+05 1.772873000363398843e-01
2.377378431307999999e+05 6.547995557385837273e-01
2.377379652102999971e+05 3.448602443377636328e-01
2.377380872897999943e+05 1.240442719221552734e-02
2.377382093692999915e+05 4.487586303535276433e-02
2.377383314487999887e+05 -3.023574584718426161e-02
2.377384535282999859e+05 3.800010631698155089e-02
2.377385756077999831e+05 7.661315963144074703e-02
2.377386976872999803e+05 -7.295838967894836824e-02
2.377388197667999775e+05 -2.795839103766564054e-02
2.377389418462999747e+05 1.450335790806253078e-01
2.377390639258000010e+05 3.256722912177370532e-01
2.377391860052999982e+05 2.689587009815881391e-01
2.377393080847999954e+05 4.553205027963559970e-01
2.377394301642999926e+05 6.250570272891167178e-01
2.377395522437999898e+05 1.467128922262967150e-01
2.377396743232999870e+05 3.162848799519752535e-02
2.377397964027999842e+05 4.715075661792565431e-01
2.377399184822999814e+05 2.715262270781950149e-01
2.377400405617999786e+05 -1.310313211804943201e-01
2.377401626412999758e+05 -4.312314436024595743e-01
2.377402847208000021e+05 -5.998977802380571767e-01
2.377404068002999993e+05 -9.011815101515975313e-01
2.377405288797999965e+05 -1.252648586636420314e+00
2.377406509592999937e+05 -7.649217199020885705e-01
2.377407730387999909e+05 2.958424123877766432e-01
2.377408951182999881e+05 9.759125516330018346e-01
2.377410171977999853e+05 6.912900695290704611e-01
2.377411392772999825e+05 4.103893859681793099e-01
2.377412613567999797e+05 3.241841036546364019e-01
2.377413834362999769e+05 8.371121992537555734e-02
2.377415055157999741e+05 1.305934748804035428e-01
2.377416275953000004e+05 1.232431639704216347e-01
2.377417496747999976e+05 1.008573570960962507e-01
2.377418717542999948e+05 -3.768615080245122078e-03
2.377419938337999920e+05 1.423538450522475185e-01
2.377421159132999892e+05 4.578995134165925185e-01
2.377422379927999864e+05 2.215466767341568721e-01
2.377423600722999836e+05 2.772473047038130911e-01
