2.394844226681906148e+05 -4.691863655452694348e-01
2.394845447475905821e+05 -2.581542091816202977e-01
2.394846668269905495e+05 -3.150315813859943526e-01
2.394847889063905168e+05 -6.381788763402353182e-02
2.394849109857904550e+05 5.600032134800986272e-01
2.394850330651904223e+05 2.316216596262272998e-01
2.394851551445903897e+05 1.230194683608386852e-01
2.394852772239903570e+05 3.752113065557249882e-01
2.394853993033903243e+05 -1.482632444044612863e-01
2.394855213827902917e+05 -2.844797455730544988e-01
2.394856434621902590e+05 -1.457996122997537725e-01
2.394857655415901972e+05 1.406008267453340566e-01
2.394858876209901646e+05 6.843515358142008287e-01
2.394860097003901319e+05 9.502963336661549576e-01
2.394861317797900992e+05 1.235884964451936519e+00
2.394862538591900666e+05 1.572772589143663691e+00
2.394863759385900339e+05 1.330321603726215995e+00
2.394864980179900012e+05 6.497480381727258614e-01
2.394866200973899395e+05 -4.877304170493605012e-02
2.394867421767899068e+05 -3.703362226732756501e-01
2.394868642561898741e+05 -2.824511664929588162e-01
2.394869863355898415e+05 -1.438531789545182127e-01
2.394871084149898088e+05 -1.733787573885779004e-02
2.394872304943897761e+05 7.017113651320457113e-02
2.394873525737897435e+05 -1.023186468381071142e-02
2.394874746531897108e+05 -1.211756821367146325e-01
2.394875967325896490e+05 -4.143452304457327928e-01
2.394877188119896164e+05 -6.296646816883073594e-01
2.394878408913895837e+05 -4.131147439484793571e-01
2.394879629707895510e+05 -2.091758809889218418e-01
2.394880850501895184e+05 -6.248816649179893962e-02
2.394882071295894857e+05 -2.210313853270517159e-01
2.394883292089894530e+05 -5.810218157353690405e-01
2.394884512883893913e+05 -9.437571552115442408e-01
2.394885733677893586e+05 -1.232264815820196313e+00
2.394886954471893259e+05 -1.001766972916354081e+00
2.394888175265892933e+05 -6.970793172633925616e-01
2.394889396059892606e+05 -3.481325707626104493e-01
2.394890616853892279e+05 -3.992534441297045933e-01
2.394891837647891953e+05 -5.526286204420295389e-01
2.394893058441891335e+05 -4.652291768627399987e-02
2.394894279235891008e+05 2.717574518032501718e-01
2.394895500029890682e+05 2.709171523943753046e-01
2.394896720823890355e+05 8.442267973067607567e-02
2.394897941617890028e+05 -6.458143247437400092e-01
2.394899162411889702e+05 -1.022867313921124177e+00
2.394900383205889375e+05 -3.081205294896620095e-01
2.394901603999889048e+05 3.475093601229355955e-01
2.394902824793888431e+05 2.827789165347621703e-01
2.394904045587888104e+05 4.280284148196635274e-01
2.394905266381887777e+05 6.658870444946167755e-01
2.394906487175887451e+05 8.802896497008174670e-01
2.394907707969887124e+05 1.241551822158107887e+00
2.394908928763886797e+05 1.459295475201654257e+00
2.394910149557886471e+05 1.439543828384490798e+00
2.394911370351885853e+05 1.142843641817735012e+00
2.394912591145885526e+05 1.046377767835825479e+00
2.394913811939885200e+05 1.583203526050218191e+00
2.394915032733884873e+05 1.919618361848197896e+00
2.394916253527884546e+05 1.420125186564226594e+00
2.394917474321884220e+05 1.037240962223294760e+00
2.394918695115883893e+05 9.077317934466619942e-01
2.394919915909883566e+05 4.754395182752449989e-01
2.394921136703882948e+05 1.371450237589534049e-01
2.394922357497882622e+05 3.124458582012065166e-01
2.394923578291882295e+05 6.543475629482904399e-01
2.394924799085881968e+05 3.779837157091805455e-01
2.394926019879881642e+05 -3.210358813206851819e-02
2.394927240673881315e+05 3.347049269015064943e-01
2.394928461467880988e+05 9.791384223491067518e-01
